_id,name,slug,brand,facet,note
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB40gAe,GUSTARD R30 Fully-Discrete R2R Network Streaming DAC (Apos Certified),gustard-r30-fully-discrete-r2r-network-streaming-dac-apos-certified,Gustard,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB40rkU,Matrix Audio MS-1 Flagship Music Streamer,matrix-audio-ms-1-flagship-music-streamer,Matrix Audio,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB40v3a,FiiO K7 Balanced Headphone DAC/Amp,fiio-k7-balanced-headphone-dac-amp,FiiO,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB40v3a,FiiO K7 Balanced Headphone DAC/Amp,fiio-k7-balanced-headphone-dac-amp,FiiO,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB40v3a,FiiO K7 Balanced Headphone DAC/Amp,fiio-k7-balanced-headphone-dac-amp,FiiO,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB40v3a,FiiO K7 Balanced Headphone DAC/Amp,fiio-k7-balanced-headphone-dac-amp,FiiO,DAC included,"Field ""DAC"" raw value ""AK4493SEQ x2"" does not map to the closed vocabulary for DAC included"
DZc43yHr6ydfgE7zB40v3a,FiiO K7 Balanced Headphone DAC/Amp,fiio-k7-balanced-headphone-dac-amp,FiiO,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB4112Z,GUSTARD DAC-R26II Network Streaming R2R DAC,gustard-dac-r26ii-network-streaming-r2r-dac,Gustard,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41H2s,VMV D2R MKII Desktop DAC (Digital-to-Analog Converter),vmv-d2r-mkii-desktop-dac-digital-to-analog-converter,VMV,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41Jlm,SMSL VMV D3 Advanced R-2R DAC (Digital-to-Analog Converter),smsl-vmv-d3-advanced-r-2r-dac-digital-to-analog-converter,SMSL,Outputs,"Field ""Outputs"" raw value ""RCA/XLR"" does not map to the closed vocabulary for Outputs"
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,DAC included,"Field ""DAC"" raw value ""FIIO-developed R2R DAC"" does not map to the closed vocabulary for DAC included"
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41PVg,FiiO K11 R2R Balanced Desktop DAC/Amp,fiio-k11-r2r-balanced-desktop-dac-amp,FiiO,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,DAC included,"Field ""DAC"" raw value ""Fully differential true 24-bit R2R DAC resistor arrays"" does not map to the closed vocabulary for DAC included"
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41Wo6,FiiO K13 R2R Desktop DAC/Amp,fiio-k13-r2r-desktop-dac-amp,FiiO,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41fx8,FiiO K17 Desktop DAC/Amp,fiio-k17-desktop-dac-amp,FiiO,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41lXz,HIFIMAN EF600 Desktop R2R DAC/Amp,hifiman-ef600-desktop-r2r-dac-amp,HiFiMan,Outputs,"Field ""Outputs"" raw value ""6.3mm single-ended, XLR four-pin balanced, dual (L/R) XLR three-pin full balanced line outputs"" does not map to the closed vocabulary for Outputs"
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB41oi2,xDuoo DM-01 Desktop DAC/Amp,xduoo-dm-01-desktop-dac-amp,XDuoo,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB41seL,VMV P2 MKII Desktop Headphone Amplifier,vmv-p2-mkii-desktop-headphone-amplifier,VMV,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB42MQD,YULONG DAART Aurora Desktop DAC/Pre-amp/ Headphone Amp,yulong-daart-aurora-desktop-dac-pre-amp-headphone-amp,Yulong,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Inputs,No matching field found for Inputs / Input
DZc43yHr6ydfgE7zB42mdu,TOPPING A70 Pro Fully Balanced Headphone Amplifier,topping-a70-pro-fully-balanced-headphone-amplifier,Topping,Outputs,No matching field found for Outputs / Output
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,Device type,No matching field found for Device type / Product type / Type
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,Form factor,No matching field found for Form factor / Portability
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,Amplification,No matching field found for Amplifier type / Amplification
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,DAC included,No matching field found for DAC included / DAC / Built-in DAC
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,Balanced output,No matching field found for Balanced output / Balanced / Balanced connection
DZc43yHr6ydfgE7zB42o6O,TOPPING L50 Headphone Amp,topping-l50-headphone-amp,Topping,Inputs,No matching field found for Inputs / Input
